fid,codigo,clasificacion_tipo,fecha_inicio,fecha_radicacion,resolucion
4747,683070000000000210368000000000,Rectificaciones,23/11/2010,24/11/2010,201011-0002
4748,683070000000000024205000000000,Rectificaciones,06/08/1993,07/08/1993,19938-0002
4749,683070000000000110212000000000,Rectificaciones,05/08/1992,06/08/1992,19928-0001
4750,683070000000000110216000000000,Rectificaciones,15/01/2001,16/01/2001,20011-0001
4751,683070000000000110215000000000,Rectificaciones,29/05/2010,30/05/2010,20105-0002
4752,683070000000000110214000000000,Rectificaciones,09/01/2004,10/01/2004,20041-0002
4753,683070000000000100175000000000,Rectificaciones,20/11/2019,21/11/2019,201911-0001
4754,683070000000000100176000000000,Rectificaciones,14/03/1985,15/03/1985,19853-0001
4755,683070000000000100177000000000,Rectificaciones,26/09/1985,27/09/1985,19859-0002
4756,683070000000000100178000000000,Rectificaciones,27/10/2019,28/10/2019,201910-0002
4757,683070000000000100180000000000,Rectificaciones,13/05/2009,14/05/2009,20095-0001
4758,683070000000000023892000000000,Rectificaciones,24/12/2009,25/12/2009,200912-0001
4759,683070000000000100179000000000,Rectificaciones,25/01/1992,26/01/1992,19921-0002
4760,683070000000000100181000000000,Rectificaciones,29/06/2006,30/06/2006,20066-0002
4761,683070000000000100182000000000,Rectificaciones,07/02/1995,08/02/1995,19952-0001
4762,683070000000000100183000000000,Rectificaciones,16/09/1983,17/09/1983,19839-0001
4763,683070000000000140004000000000,Complementacion,08/05/2018,09/05/2018,20185-0002
4764,683070000000000140033000000000,Complementacion,17/12/1987,18/12/1987,198712-0002
4765,683070000000000140031000000000,Complementacion,19/06/1994,20/06/1994,19946-0001
4766,683070000000000140032000000000,Complementacion,09/03/2006,10/03/2006,20063-0001
4767,683070000000000021930000000000,Complementacion,30/09/2000,01/10/2000,20009-0002
4768,683070000000000020061000000000,Complementacion,04/04/1986,05/04/1986,19864-0002
4769,683070000000000020497000000000,Complementacion,26/03/2005,27/03/2005,20053-0001
4770,683070000000000020360000000000,Complementacion,07/09/2020,08/09/2020,20209-0001
4771,683070000000000022625000000000,Complementacion,18/06/1984,19/06/1984,19846-0002
4772,683070000000000022632000000000,Complementacion,22/12/1994,23/12/1994,199412-0002
4773,683070000000000022626000000000,Complementacion,21/05/2005,22/05/2005,20055-0001
4774,683070000000000022627000000000,Complementacion,13/06/1992,14/06/1992,19926-0001
4775,683070000000000022629000000000,Complementacion,30/01/1999,31/01/1999,19991-0002
4776,683070000000000022630000000000,Complementacion,22/12/1998,23/12/1998,199812-0002
4777,683070000000000022631000000000,Complementacion,06/03/1985,07/03/1985,19853-0001
4778,683070000000000022633000000000,Complementacion,24/09/2013,25/09/2013,20139-0001
4779,683070000000000022210000000000,Complementacion,25/02/2010,26/02/2010,20102-0002
4780,683070000000000023886000000000,Complementacion,14/04/1982,15/04/1982,19824-0002
4781,683070000000000023885000000000,Complementacion,21/07/1999,22/07/1999,19997-0001
4782,683070000000000023887000000000,Complementacion,07/10/2017,08/10/2017,201710-0001
4783,683070000000000020293000000000,Complementacion,11/04/2016,12/04/2016,20164-0002
4784,683070000000000023883000000000,Complementacion,22/01/2015,23/01/2015,20151-0002
4785,683070000000000023884000000000,Complementacion,01/07/1992,02/07/1992,19927-0001
4786,683070000000000022628000000000,Complementacion,15/10/1991,16/10/1991,199110-0001
4787,683070000000000024495000000000,Cancelacion,03/03/1999,04/03/1999,19993-0002
4788,683070000000000024496000000000,Modificacion_Inscripcion,12/08/1993,13/08/1993,19938-0002
4789,683070000000000024206000000000,Modificacion_Inscripcion,29/10/2011,30/10/2011,201110-0001
4790,683070000000000020027000000000,Modificacion_Inscripcion,28/04/1983,29/04/1983,19834-0001
4791,683070000000000024498000000000,Modificacion_Inscripcion,25/10/2012,26/10/2012,201210-0002
4792,683070000000000024719000000000,Modificacion_Inscripcion,07/09/2007,08/09/2007,20079-0002
4793,683070000000000078001000000000,Modificacion_Inscripcion,16/02/2010,17/02/2010,20102-0001
4794,683070000000000070214000000000,Modificacion_Inscripcion,27/01/2005,28/01/2005,20051-0001
4795,683070000000000070195000000000,Modificacion_Inscripcion,07/08/2008,08/08/2008,20088-0002
4796,683070000000000070174000000000,Modificacion_Inscripcion,02/03/2010,03/03/2010,20103-0002
4797,683070000000000070289000000000,Modificacion_Inscripcion,17/09/1993,18/09/1993,19939-0001
4798,683070000000000070290000000000,Modificacion_Inscripcion,29/05/2019,30/05/2019,20195-0001
4799,683070000000000070312000000000,Modificacion_Inscripcion,15/05/2008,16/05/2008,20085-0002
4800,683070000000000070413000000000,Modificacion_Inscripcion,09/05/1996,10/05/1996,19965-0002
4801,683070000000000070159000000000,Modificacion_Inscripcion,05/06/1988,06/06/1988,19886-0001
4802,683070000000000070350000000000,Modificacion_Inscripcion,26/08/2005,27/08/2005,20058-0001
4803,683070000000000070199000000000,Modificacion_Inscripcion,04/07/2001,05/07/2001,20017-0002
4804,683070000000000070173000000000,Modificacion_Inscripcion,15/04/2019,16/04/2019,20194-0002
4805,683070000000000070220000000000,Modificacion_Inscripcion,22/06/2006,23/06/2006,20066-0001
4806,683070000000000070218000000000,Modificacion_Inscripcion,28/12/1985,29/12/1985,198512-0001
4807,683070000000000078003000000000,Modificacion_Inscripcion,09/10/2001,10/10/2001,200110-0002
4808,683070000000000070410000000000,Modificacion_Inscripcion,11/01/2015,12/01/2015,20151-0002
4809,683070000000000070137000000000,Modificacion_Inscripcion,17/08/1998,18/08/1998,19988-0001
4810,683070000000000070147000000000,Modificacion_Inscripcion,24/10/1988,25/10/1988,198810-0001
4811,683070000000000070502000000000,Modificacion_Inscripcion,24/09/1986,25/09/1986,19869-0002
4812,683070000000000070272000000000,Modificacion_Inscripcion,03/11/2013,04/11/2013,201311-0002
4813,683070000000000070271000000000,Modificacion_Inscripcion,01/01/2000,02/01/2000,20001-0001
4814,683070000000000070411000000000,Modificacion_Inscripcion,05/09/2011,06/09/2011,20119-0001
4815,683070000000000070253000000000,Modificacion_Inscripcion,12/09/2005,13/09/2005,20059-0002
4816,683070000000000070252000000000,Modificacion_Inscripcion,06/12/2000,07/12/2000,200012-0002
4817,683070000000000070270000000000,Modificacion_Inscripcion,27/07/1986,28/07/1986,19867-0001
4818,683070000000000070209000000000,Modificacion_Inscripcion,25/01/2005,26/01/2005,20051-0001
4819,683070000000000070116000000000,Modificacion_Inscripcion,27/12/1997,28/12/1997,199712-0002
4820,683070000000000070249000000000,Modificacion_Inscripcion,07/08/1989,08/08/1989,19898-0002
4821,683070000000000070372000000000,Modificacion_Inscripcion,24/07/1996,25/07/1996,19967-0001
4822,683070000000000070140000000000,Modificacion_Inscripcion,20/07/1983,21/07/1983,19837-0001
4823,683070000000000070295000000000,Modificacion_Inscripcion,10/11/2011,11/11/2011,201111-0002
4824,683070000000000070773000000000,Modificacion_Inscripcion,18/03/2015,19/03/2015,20153-0002
4825,683070000000000070260000000000,Modificacion_Inscripcion,19/09/1984,20/09/1984,19849-0001
4826,683070000000000070163000000000,Modificacion_Inscripcion,15/08/1994,16/08/1994,19948-0001
4827,683070000000000070152000000000,Modificacion_Inscripcion,14/02/1983,15/02/1983,19832-0002
4828,683070000000000070263000000000,Revision_Avaluo,01/08/2004,02/08/2004,20048-0002
4829,683070000000000070135000000000,Revision_Avaluo,05/02/1981,06/02/1981,19812-0001
4830,683070000000000070131000000000,Revision_Avaluo,10/05/2000,11/05/2000,20005-0001
4831,683070000000000070104000000000,Revision_Avaluo,23/10/1989,24/10/1989,198910-0002
4832,683070000000000070291000000000,Revision_Avaluo,01/09/1982,02/09/1982,19829-0002
4833,683070000000000010801800003028,Revision_Avaluo,17/06/1991,18/06/1991,19916-0001
4834,683070000000000070202000000000,Revision_Avaluo,20/05/1984,21/05/1984,19845-0001
4835,683070000000000070213000000000,Revision_Avaluo,12/03/2006,13/03/2006,20063-0002
4836,683070000000000070408000000000,Revision_Avaluo,09/03/2020,10/03/2020,20203-0002
4837,683070000000000070363000000000,Revision_Avaluo,02/11/2018,03/11/2018,201811-0001
4838,683070000000000070376000000000,Revision_Avaluo,28/12/1986,29/12/1986,198612-0001
4839,683070000000000070412000000000,Revision_Avaluo,05/10/1981,06/10/1981,198110-0002
4840,683070000000000070332000000000,Revision_Avaluo,08/12/2020,09/12/2020,202012-0002
4841,683070000000000070101000000000,Revision_Avaluo,10/07/1996,11/07/1996,19967-0001
4842,683070000000000070226000000000,Revision_Avaluo,13/12/1984,14/12/1984,198412-0001
4843,683070000000000070352000000000,Revision_Avaluo,09/08/1985,10/08/1985,19858-0002
4844,683070000000000070259000000000,Revision_Avaluo,06/06/2012,07/06/2012,20126-0002
4845,683070000000000070787000000000,Revision_Avaluo,30/09/1994,01/10/1994,19949-0001
4846,683070000000000010801800003041,Revision_Avaluo,20/09/1992,21/09/1992,19929-0001
4847,683070000000000010801800003040,Revision_Avaluo,16/01/2007,17/01/2007,20071-0002
4848,683070000000000010801800003039,Revision_Avaluo,28/10/1981,29/10/1981,198110-0002
4849,683070000000000010801800003038,Revision_Avaluo,30/09/2016,01/10/2016,20169-0001
4850,683070000000000010801800003037,Revision_Avaluo,20/12/1989,21/12/1989,198912-0001
4851,683070000000000010801800003036,Revision_Avaluo,04/12/2015,05/12/2015,201512-0002
4852,683070000000000010801800003035,Revision_Avaluo,02/03/2011,03/03/2011,20113-0002
4853,683070000000000010801800003034,Revision_Avaluo,09/05/2018,10/05/2018,20185-0001
4854,683070000000000010801800003033,Revision_Avaluo,22/06/1990,23/06/1990,19906-0001
4855,683070000000000010801800003032,Revision_Avaluo,01/11/1985,02/11/1985,198511-0002
4856,683070000000000010801800003031,Revision_Avaluo,01/04/1993,02/04/1993,19934-0002
4857,683070000000000010801800003030,Revision_Avaluo,20/03/2009,21/03/2009,20093-0001
4858,683070000000000010801800003029,Revision_Avaluo,05/02/1998,06/02/1998,19982-0001
4859,683070000000000010801800003027,Revision_Avaluo,22/12/2018,23/12/2018,201812-0002
4860,683070000000000010801800003026,Revision_Avaluo,18/04/2004,19/04/2004,20044-0002
4861,683070000000000010801800003025,Revision_Avaluo,18/01/2009,19/01/2009,20091-0001
4862,683070000000000010801800003024,Revision_Avaluo,16/08/2003,17/08/2003,20038-0001
4863,683070000000000010801800003023,Revision_Avaluo,22/08/1993,23/08/1993,19938-0002
4864,683070000000000010801800003022,Revision_Avaluo,05/09/2003,06/09/2003,20039-0002
4865,683070000000000010801800003021,Revision_Avaluo,01/03/1984,02/03/1984,19843-0001
4866,683070000000000010801800003020,Revision_Avaluo,29/12/2018,30/12/2018,201812-0001
4867,683070000000000010801800003019,Revision_Avaluo,09/12/2008,10/12/2008,200812-0002
4868,683070000000000010801800003018,Revision_Avaluo,14/03/2000,15/03/2000,20003-0002
4869,683070000000000010801800003017,Revision_Avaluo,26/08/2017,27/08/2017,20178-0001
4870,683070000000000010801800003016,Revision_Avaluo,20/11/2016,21/11/2016,201611-0001
4871,683070000000000010801800003005,Revision_Avaluo,23/11/1985,24/11/1985,198511-0002
4872,683070000000000010801800002993,Revision_Avaluo,23/11/1998,24/11/1998,199811-0002
4873,683070000000000010801800002979,Revision_Avaluo,29/01/2016,30/01/2016,20161-0001
4874,683070000000000010801800002959,Revision_Avaluo,20/10/2009,21/10/2009,200910-0001
4875,683070000000000010801800002939,Revision_Avaluo,12/01/1987,13/01/1987,19871-0002
4876,683070000000000010801800002919,Revision_Avaluo,27/11/2002,28/11/2002,200211-0002
4877,683070000000000010801800002899,Revision_Avaluo,01/10/2008,02/10/2008,200810-0001
4878,683070000000000010801800002879,Revision_Avaluo,12/10/1996,13/10/1996,199610-0001
4879,683070000000000010801800002859,Revision_Avaluo,08/06/2020,09/06/2020,20206-0002
4880,683070000000000010801800002839,Revision_Avaluo,02/04/1992,03/04/1992,19924-0002
4881,683070000000000010801800002820,Revision_Avaluo,10/11/2001,11/11/2001,200111-0001
4882,683070000000000010801800002802,Revision_Avaluo,04/07/2005,05/07/2005,20057-0001
4883,683070000000000010801800002785,Revision_Avaluo,04/12/1998,05/12/1998,199812-0002
4884,683070000000000010801800002769,Revision_Avaluo,11/05/2018,12/05/2018,20185-0002
4885,683070000000000010801800002753,Revision_Avaluo,10/12/1981,11/12/1981,198112-0001
4886,683070000000000010801800003015,Revision_Avaluo,20/05/1998,21/05/1998,19985-0001
4887,683070000000000010801800003004,Revision_Avaluo,22/11/2019,23/11/2019,201911-0002
4888,683070000000000010801800002992,Revision_Avaluo,26/03/1996,27/03/1996,19963-0002
4889,683070000000000010801800002978,Revision_Avaluo,14/02/1984,15/02/1984,19842-0001
4890,683070000000000010801800002958,Revision_Avaluo,17/11/1987,18/11/1987,198711-0001
4891,683070000000000010801800002738,Revision_Avaluo,05/03/1983,06/03/1983,19833-0002
4892,683070000000000010801800002938,Revision_Avaluo,13/08/1998,14/08/1998,19988-0002
4893,683070000000000010801800002918,Revision_Avaluo,10/11/2006,11/11/2006,200611-0001
4894,683070000000000010801800002898,Revision_Avaluo,13/06/2015,14/06/2015,20156-0001
4895,683070000000000010801800002878,Revision_Avaluo,28/09/2006,29/09/2006,20069-0002
4896,683070000000000010801800002858,Revision_Avaluo,15/02/2013,16/02/2013,20132-0002
4897,683070000000000010801800002838,Revision_Avaluo,07/09/2017,08/09/2017,20179-0001
4898,683070000000000010801800002819,Revision_Avaluo,04/08/1994,05/08/1994,19948-0001
4899,683070000000000010801800002801,Revision_Avaluo,20/01/1980,21/01/1980,19801-0002
4900,683070000000000010801800002784,Revision_Avaluo,15/06/1997,16/06/1997,19976-0002
4901,683070000000000010801800002768,Revision_Avaluo,24/04/2002,25/04/2002,20024-0001
4902,683070000000000010801800002752,Revision_Avaluo,30/06/1993,01/07/1993,19936-0001
4903,683070000000000010801800003014,Revision_Avaluo,07/04/2004,08/04/2004,20044-0002
4904,683070000000000010801800003003,Revision_Avaluo,03/09/1992,04/09/1992,19929-0002
4905,683070000000000010801800002991,Revision_Avaluo,14/02/2004,15/02/2004,20042-0001
4906,683070000000000010801800002977,Revision_Avaluo,08/09/1988,09/09/1988,19889-0001
4907,683070000000000010801800002957,Revision_Avaluo,11/05/2003,12/05/2003,20035-0002
4908,683070000000000010801800002737,Revision_Avaluo,07/01/1983,08/01/1983,19831-0002
4909,683070000000000010801800002937,Revision_Avaluo,27/09/2013,28/09/2013,20139-0001
4910,683070000000000010801800002917,Revision_Avaluo,15/09/2006,16/09/2006,20069-0001
4911,683070000000000010801800002897,Revision_Avaluo,17/03/2005,18/03/2005,20053-0002
4912,683070000000000010801800002877,Revision_Avaluo,05/04/1989,06/04/1989,19894-0002
4913,683070000000000010801800002857,Revision_Avaluo,26/08/1980,27/08/1980,19808-0001
4914,683070000000000010801800002837,Revision_Avaluo,05/12/2009,06/12/2009,200912-0001
4915,683070000000000010801800002818,Revision_Avaluo,22/01/2002,23/01/2002,20021-0002
4916,683070000000000010801800002800,Revision_Avaluo,20/10/2015,21/10/2015,201510-0002
4917,683070000000000010801800002783,Revision_Avaluo,23/04/1980,24/04/1980,19804-0001
4918,683070000000000010801800002767,Revision_Avaluo,13/08/2003,14/08/2003,20038-0001
4919,683070000000000010801800002751,Revision_Avaluo,10/07/2005,11/07/2005,20057-0002
4920,683070000000000010801800003013,Revision_Avaluo,09/05/2019,10/05/2019,20195-0002
4921,683070000000000010801800003002,Revision_Avaluo,04/04/1988,05/04/1988,19884-0001
4922,683070000000000010801800002990,Revision_Avaluo,28/12/2011,29/12/2011,201112-0001
4923,683070000000000010801800002976,Revision_Avaluo,01/03/1983,02/03/1983,19833-0002
4924,683070000000000010801800002956,Revision_Avaluo,16/05/1999,17/05/1999,19995-0002
4925,683070000000000010801800002736,Revision_Avaluo,11/01/1993,12/01/1993,19931-0001
4926,683070000000000010801800002936,Revision_Avaluo,10/04/1987,11/04/1987,19874-0001
4927,683070000000000010801800002724,Revision_Avaluo,02/07/1985,03/07/1985,19857-0002
4928,683070000000000010801800002916,Revision_Avaluo,06/08/1989,07/08/1989,19898-0002
4929,683070000000000010801800002896,Revision_Avaluo,07/05/1988,08/05/1988,19885-0001
4930,683070000000000010801800002876,Revision_Avaluo,17/10/2016,18/10/2016,201610-0001
4931,683070000000000010801800002856,Revision_Avaluo,09/11/1988,10/11/1988,198811-0002
4932,683070000000000010801800002836,Revision_Avaluo,07/12/2011,08/12/2011,201112-0002
4933,683070000000000010801800002817,Revision_Avaluo,25/07/2017,26/07/2017,20177-0001
4934,683070000000000010801800002799,Revision_Avaluo,02/08/2012,03/08/2012,20128-0001
4935,683070000000000010801800002782,Revision_Avaluo,18/11/1992,19/11/1992,199211-0002
4936,683070000000000010801800002766,Revision_Avaluo,01/11/1990,02/11/1990,199011-0002
4937,683070000000000010801800002750,Revision_Avaluo,07/06/2011,08/06/2011,20116-0001
4938,683070000000000010801800003012,Revision_Avaluo,17/02/1993,18/02/1993,19932-0001
4939,683070000000000010801800003001,Revision_Avaluo,21/02/2002,22/02/2002,20022-0002
4940,683070000000000010801800002989,Revision_Avaluo,22/10/1997,23/10/1997,199710-0002
4941,683070000000000010801800002975,Revision_Avaluo,27/01/1988,28/01/1988,19881-0001
4942,683070000000000010801800002955,Revision_Avaluo,07/07/2002,08/07/2002,20027-0001
4943,683070000000000010801800002735,Revision_Avaluo,13/12/1983,14/12/1983,198312-0002
4944,683070000000000010801800002935,Revision_Avaluo,07/11/1989,08/11/1989,198911-0002
4945,683070000000000010801800002723,Revision_Avaluo,10/12/2007,11/12/2007,200712-0001
4946,683070000000000010801800002915,Revision_Avaluo,27/06/1986,28/06/1986,19866-0001
4947,683070000000000010801800002895,Revision_Avaluo,04/02/2006,05/02/2006,20062-0002
